,train_avg_r,train_std_r,Epoch,loss_Q,loss_Z,loss_Pi,Q_vals,Z_vals,test_avg_r,test_std_r,test_avg_len,time
0,-266.5522034351344,90.54561362030739,1,0.5898474542424083,39.00205058836937,-0.147261513047044,-0.3370633837555797,-0.6532393481235731,-559.9129554417399,1.403530303705438,1000.0,104.9656708240509
1,-230.46918366136651,42.176750928470064,2,1.0201457373673717,78.89428764939308,-0.08987661938724584,-0.9610110785685659,-0.7857501816066066,-604.5615769512716,28.819455776891882,1000.0,272.6809628009796
